City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,malango,-2.9627,119.9001,290.93,97,42,"{'speed': 1.25, 'deg': 323, 'gust': 1.07}",ID,1730232485
368,stephenville,32.2207,-98.2023,302.73,48,75,"{'speed': 8.23, 'deg': 170, 'gust': 13.89}",US,1730232487
369,praia da vitoria,38.7333,-27.0667,291.0,87,57,"{'speed': 4.39, 'deg': 89, 'gust': 5.65}",PT,1730232488
370,minas de marcona,-15.2119,-75.1103,292.07,56,11,"{'speed': 7.16, 'deg': 163, 'gust': 6.44}",PE,1730232490
371,kijang,35.2442,129.2139,286.82,74,9,"{'speed': 1.78, 'deg': 325, 'gust': 1.77}",KR,1730232492
372,fort st. john,56.2499,-120.8529,275.68,61,100,"{'speed': 2.78, 'deg': 219, 'gust': 8.74}",CA,1730232487
373,belyy yar,53.6039,91.3903,277.09,56,0,"{'speed': 7, 'deg': 210}",RU,1730232495
374,dingwall,57.5953,-4.4272,285.31,93,100,"{'speed': 1.51, 'deg': 238, 'gust': 3.02}",GB,1730232497
375,safi,32.1667,-8.8333,289.53,73,10,"{'speed': 7.42, 'deg': 228, 'gust': 11.12}",MA,1730232499
376,bomdila,27.25,92.4,279.54,95,67,"{'speed': 1.4, 'deg': 273, 'gust': 1.11}",IN,1730232500
377,mirpur sakro,24.5474,67.6277,300.02,73,0,"{'speed': 4.2, 'deg': 248, 'gust': 7.14}",PK,1730232502
378,gisborne,-38.6533,178.0042,287.38,67,1,"{'speed': 3.9, 'deg': 316, 'gust': 5.75}",NZ,1730232503
379,vanimo,-2.6741,141.3028,299.04,89,94,"{'speed': 1.69, 'deg': 132, 'gust': 2.32}",PG,1730232505
380,invercargill,-46.4,168.35,283.16,83,99,"{'speed': 2.68, 'deg': 311, 'gust': 5.81}",NZ,1730232506
381,stilfontein,-26.8449,26.7683,289.68,39,0,"{'speed': 4.22, 'deg': 195, 'gust': 8.88}",ZA,1730232508
382,la tuque,47.4334,-72.7824,279.37,51,100,"{'speed': 5.01, 'deg': 158, 'gust': 12.11}",CA,1730232510
383,bechar,31.6167,-2.2167,290.69,28,0,"{'speed': 3.37, 'deg': 193, 'gust': 4.21}",DZ,1730232511
384,antofagasta,-23.65,-70.4,290.75,76,7,"{'speed': 4.62, 'deg': 219, 'gust': 5.33}",CL,1730232513
385,puri,19.8,85.85,299.99,81,9,"{'speed': 2.58, 'deg': 218, 'gust': 2.83}",IN,1730232514
386,shingu,33.7333,135.9833,292.56,90,100,"{'speed': 2.4, 'deg': 327, 'gust': 3.23}",JP,1730232516
387,magadan,59.5667,150.8,264.32,69,100,"{'speed': 3.86, 'deg': 1, 'gust': 4.39}",RU,1730232517
388,lautoka,-17.6167,177.4667,298.07,78,75,"{'speed': 2.06, 'deg': 100}",FJ,1730232519
389,deolali,19.95,73.8333,294.63,75,0,"{'speed': 0.23, 'deg': 124, 'gust': 0.48}",IN,1730232521
390,gadani,25.1185,66.7299,300.54,77,0,"{'speed': 2.9, 'deg': 233, 'gust': 4.14}",PK,1730232522
391,hotan,37.0997,79.9269,286.01,45,100,"{'speed': 1.03, 'deg': 199, 'gust': 1.29}",CN,1730232524
392,winnemucca,40.973,-117.7357,280.18,45,100,"{'speed': 2.57, 'deg': 360}",US,1730232530
393,marilia,-22.2139,-49.9458,302.69,36,0,"{'speed': 2.54, 'deg': 148, 'gust': 4.08}",BR,1730232532
394,zakamensk,50.3741,103.2863,273.11,82,99,"{'speed': 1.84, 'deg': 241, 'gust': 2.21}",RU,1730232533
395,inhambane,-23.865,35.3833,297.88,94,99,"{'speed': 4.8, 'deg': 43, 'gust': 9.91}",MZ,1730232535
396,vilyuysk,63.7553,121.6247,247.18,100,60,"{'speed': 0.64, 'deg': 38, 'gust': 0.62}",RU,1730232537
397,road town,18.4167,-64.6167,303.17,66,20,"{'speed': 6.69, 'deg': 60}",VG,1730232538
398,west wodonga,-36.1257,146.8486,284.12,100,8,"{'speed': 1.02, 'deg': 102, 'gust': 1.07}",AU,1730232540
399,kannur,11.8675,75.3576,297.85,89,14,"{'speed': 2.41, 'deg': 27, 'gust': 2.76}",IN,1730232541
400,taoudenni,22.6783,-3.9836,301.76,23,76,"{'speed': 0.45, 'deg': 57, 'gust': 0.64}",ML,1730232545
401,skive,56.5667,9.0333,284.91,96,44,"{'speed': 1.34, 'deg': 263, 'gust': 3.58}",DK,1730232546
402,qarauyl,48.9451,79.255,273.28,65,50,"{'speed': 3.4, 'deg': 243, 'gust': 4.36}",KZ,1730232548
403,enewetak,11.3474,162.3373,301.98,75,74,"{'speed': 5.62, 'deg': 96, 'gust': 5.85}",MH,1730232549
404,bataipora,-22.2953,-53.2711,307.73,29,0,"{'speed': 2.32, 'deg': 118, 'gust': 2.71}",BR,1730232551
405,maliana,-8.9917,125.2174,298.1,79,100,"{'speed': 1.79, 'deg': 149, 'gust': 1.7}",TL,1730232552
406,gillette,44.2911,-105.5022,273.77,93,100,"{'speed': 3.09, 'deg': 340}",US,1730232271
407,buka,40.8108,69.1986,282.12,54,98,"{'speed': 1.78, 'deg': 9, 'gust': 1.74}",UZ,1730232556
408,san lawrenz,36.0553,14.204,293.07,76,10,"{'speed': 3.09, 'deg': 115, 'gust': 3.22}",MT,1730232557
409,kashgar,39.4547,75.9797,283.39,43,0,"{'speed': 2.5, 'deg': 29, 'gust': 2.45}",CN,1730232559
410,vila nova de paiva,40.8659,-7.7613,287.69,67,94,"{'speed': 6.04, 'deg': 52, 'gust': 15.22}",PT,1730232560
411,arinos,-15.9169,-46.1056,296.17,83,100,"{'speed': 1.99, 'deg': 223, 'gust': 5.21}",BR,1730232562
412,syas'stroy,60.1367,32.5691,276.68,83,100,"{'speed': 5.16, 'deg': 216, 'gust': 9.73}",RU,1730232563
413,concordia,-31.393,-58.0209,303.59,40,0,"{'speed': 2.68, 'deg': 112, 'gust': 5.81}",AR,1730232565
414,hirado,33.3597,129.5531,293.54,71,92,"{'speed': 11.06, 'deg': 31, 'gust': 12.72}",JP,1730232567
415,ashland,40.8167,-82.2665,298.45,77,100,"{'speed': 8.06, 'deg': 217, 'gust': 13.23}",US,1730232570
416,fauske,67.2588,15.3918,278.12,86,88,"{'speed': 18.03, 'deg': 225, 'gust': 23.95}",NO,1730232571
417,kristiansund,63.1115,7.732,282.66,76,75,"{'speed': 14.4, 'deg': 260, 'gust': 19.55}",NO,1730232573
418,muisne,0.6,-80.0333,298.8,77,98,"{'speed': 5.26, 'deg': 227, 'gust': 4.97}",EC,1730232574
419,san rafael,-34.6177,-68.3301,306.74,18,0,"{'speed': 7.36, 'deg': 29, 'gust': 7.71}",AR,1730232576
420,cedeira,43.6797,-8.0209,289.25,100,78,"{'speed': 11.86, 'deg': 66, 'gust': 16.41}",ES,1730232578
421,coracao de jesus,-16.6853,-44.365,298.05,69,97,"{'speed': 2.94, 'deg': 216, 'gust': 5.85}",BR,1730232579
422,awjilah,29.1081,21.2869,293.58,42,0,"{'speed': 4.3, 'deg': 319, 'gust': 5.04}",LY,1730232581
423,wynyard,-41.0,145.7167,283.94,79,100,"{'speed': 5.23, 'deg': 246, 'gust': 11.18}",AU,1730232582
424,svetlyy,54.675,20.1347,285.22,96,100,"{'speed': 4.65, 'deg': 232, 'gust': 8.34}",RU,1730232584
425,yung shue wan,22.2333,114.1167,297.97,75,99,"{'speed': 3.89, 'deg': 45, 'gust': 4.3}",HK,1730232586
426,torghay,49.6339,63.4981,277.18,80,78,"{'speed': 1.71, 'deg': 200, 'gust': 2.04}",KZ,1730232587
427,kone,-21.0595,164.8658,295.47,79,44,"{'speed': 2.8, 'deg': 163, 'gust': 4.55}",NC,1730232589
428,bumba,2.1833,22.4667,298.06,81,44,"{'speed': 1.16, 'deg': 293, 'gust': 1.26}",CD,1730232590
429,caleta de carquin,-11.0925,-77.6267,293.92,71,24,"{'speed': 6.05, 'deg': 188, 'gust': 6.96}",PE,1730232592
430,mitrofanovka,49.9708,39.6939,278.65,75,2,"{'speed': 3.15, 'deg': 314, 'gust': 5.5}",RU,1730232593
431,pyu,18.4833,96.4333,296.74,96,12,"{'speed': 0.69, 'deg': 347, 'gust': 0.63}",MM,1730232595
432,maisi,43.0395,41.2621,278.39,78,9,"{'speed': 2.2, 'deg': 31, 'gust': 1.68}",GE,1730232597
433,forster,-32.1667,152.5167,286.69,97,20,"{'speed': 1.52, 'deg': 317, 'gust': 1.63}",AU,1730232598
434,santa luzia,-19.7697,-43.8514,296.91,77,100,"{'speed': 1.29, 'deg': 90, 'gust': 1.58}",BR,1730232600
435,itamaraca,-7.7478,-34.8256,298.87,69,89,"{'speed': 4.96, 'deg': 128, 'gust': 6.58}",BR,1730232601
436,ain taya,36.7933,3.2869,299.06,34,20,"{'speed': 3.6, 'deg': 130}",DZ,1730232603
437,port hedland,-20.3167,118.5667,299.18,78,0,"{'speed': 3.09, 'deg': 230}",AU,1730232605
438,arteche,12.2645,125.4048,299.27,84,100,"{'speed': 3.53, 'deg': 205, 'gust': 9.48}",PH,1730232608
439,ancud,-41.8697,-73.8203,289.43,67,100,"{'speed': 2.3, 'deg': 224, 'gust': 4.12}",CL,1730232609
440,harlan,41.653,-95.3255,300.47,45,100,"{'speed': 10.87, 'deg': 197, 'gust': 17.72}",US,1730232611
441,barcelos,41.5388,-8.6151,289.85,75,61,"{'speed': 2.51, 'deg': 68, 'gust': 2.86}",PT,1730232612
442,port lincoln,-34.7333,135.8667,287.17,85,0,"{'speed': 2.08, 'deg': 104, 'gust': 2.09}",AU,1730232614
443,ixtapa,20.7,-105.2,304.72,58,0,"{'speed': 4.63, 'deg': 240}",MX,1730232616
444,kudahuvadhoo,2.6708,72.8944,301.12,75,85,"{'speed': 5, 'deg': 276, 'gust': 5.29}",MV,1730232617
445,parvatsar,26.8833,74.7667,298.77,35,0,"{'speed': 3.99, 'deg': 241, 'gust': 7.36}",IN,1730232619
446,bandar lampung,-5.4254,105.258,297.68,87,84,"{'speed': 2.89, 'deg': 207, 'gust': 6.86}",ID,1730232620
447,poronaysk,49.2167,143.1167,273.96,74,97,"{'speed': 1.63, 'deg': 321, 'gust': 2.28}",RU,1730232622
448,semnan,35.5729,53.3971,285.07,44,0,"{'speed': 1.22, 'deg': 84, 'gust': 1.43}",IR,1730232623
449,fort mcmurray,56.7268,-111.381,273.69,42,9,"{'speed': 2.69, 'deg': 265, 'gust': 4.3}",CA,1730232625
450,shenkursk,62.1091,42.896,274.4,86,100,"{'speed': 2.56, 'deg': 241, 'gust': 6.79}",RU,1730232626
451,geraldton,-28.7667,114.6,290.38,88,0,"{'speed': 3.09, 'deg': 140}",AU,1730232630
452,cefalu,38.0386,14.0229,291.34,80,7,"{'speed': 1.79, 'deg': 203, 'gust': 2.68}",IT,1730232631
453,lompoc,34.6391,-120.4579,291.56,61,0,"{'speed': 7.2, 'deg': 290, 'gust': 9.26}",US,1730232633
454,pinheiro,-2.5214,-45.0825,304.33,53,81,"{'speed': 0.86, 'deg': 17, 'gust': 3.56}",BR,1730232635
455,muravlenko,63.7898,74.523,266.84,97,100,"{'speed': 1.87, 'deg': 299, 'gust': 1.87}",RU,1730232636
456,douglas,41.3,-96.167,301.25,51,0,"{'speed': 9.26, 'deg': 180, 'gust': 16.46}",US,1730232638
457,galveston,29.3669,-94.9669,303.15,65,40,"{'speed': 7.2, 'deg': 130, 'gust': 11.83}",US,1730232346
458,el bauga,18.262,33.9081,303.03,25,0,"{'speed': 5, 'deg': 347, 'gust': 9.08}",SD,1730232641
459,impfondo,1.6381,18.0667,295.87,96,89,"{'speed': 0.69, 'deg': 271, 'gust': 0.77}",CG,1730232642
460,bardai,11.65,7.2333,297.71,31,100,"{'speed': 2.95, 'deg': 77, 'gust': 3.03}",NG,1730232644
461,chandler,33.3062,-111.8412,296.4,29,0,"{'speed': 3.6, 'deg': 270}",US,1730232593
462,mossel bay,-34.1831,22.146,289.11,80,54,"{'speed': 3.82, 'deg': 259, 'gust': 4.83}",ZA,1730232647
463,sittwe,20.15,92.9,299.26,83,20,"{'speed': 3.85, 'deg': 337, 'gust': 5.03}",MM,1730232649
464,karratha,-20.7377,116.8463,300.83,63,11,"{'speed': 3.1, 'deg': 218, 'gust': 3.36}",AU,1730232650
465,aitape,-3.1374,142.3475,298.16,85,99,"{'speed': 1.88, 'deg': 190, 'gust': 1.46}",PG,1730232654
466,kentau,43.5206,68.5094,279.51,56,100,"{'speed': 1, 'deg': 44, 'gust': 1.06}",KZ,1730232655
467,alaghsas,17.0187,8.0168,300.67,13,31,"{'speed': 4.68, 'deg': 96, 'gust': 8.5}",NE,1730232657
468,whakatane,-37.9585,176.9854,288.43,82,32,"{'speed': 2.27, 'deg': 289, 'gust': 4.3}",NZ,1730232658
469,xinghua,32.9392,119.8342,284.89,81,0,"{'speed': 2.59, 'deg': 83, 'gust': 4.06}",CN,1730232660
470,port douglas,-16.4833,145.4667,297.9,79,78,"{'speed': 5.81, 'deg': 123, 'gust': 7.91}",AU,1730232661
471,villa berthet,-27.2917,-60.4126,309.39,16,0,"{'speed': 4.04, 'deg': 121, 'gust': 4.17}",AR,1730232663
472,muynoq,43.7683,59.0214,283.04,72,99,"{'speed': 3.49, 'deg': 198, 'gust': 4.93}",UZ,1730232665
473,bucerias,20.75,-105.3333,305.36,58,0,"{'speed': 4.63, 'deg': 240}",MX,1730232666
474,horsham,51.064,-0.3272,286.84,84,75,"{'speed': 1.03, 'deg': 0}",GB,1730232675
475,tangail,24.25,89.9167,299.34,73,12,"{'speed': 0.3, 'deg': 84, 'gust': 0.56}",BD,1730232676
476,north bend,43.4065,-124.2243,288.24,82,0,"{'speed': 1.54, 'deg': 0}",US,1730232678
477,obala,4.1667,11.5333,294.12,99,59,"{'speed': 1.37, 'deg': 227, 'gust': 4.41}",CM,1730232679
478,eyl,7.9803,49.8164,299.56,81,6,"{'speed': 4.88, 'deg': 74, 'gust': 5.71}",SO,1730232681
479,kuqa,41.7278,82.9364,283.91,47,59,"{'speed': 2.78, 'deg': 74, 'gust': 2.84}",CN,1730232682
480,don sak,9.3168,99.6918,299.13,86,100,"{'speed': 2.34, 'deg': 187, 'gust': 2.96}",TH,1730232684
481,masuda,34.6667,131.85,290.12,80,67,"{'speed': 3.06, 'deg': 38, 'gust': 3.92}",JP,1730232685
482,buguruslan,53.6554,52.442,276.21,70,96,"{'speed': 3.63, 'deg': 170, 'gust': 8.57}",RU,1730232687
483,lamu,-2.2717,40.902,298.71,82,0,"{'speed': 5.15, 'deg': 129, 'gust': 7.27}",KE,1730232689
484,swanage,50.6092,-1.9626,286.96,88,99,"{'speed': 1.79, 'deg': 290, 'gust': 3.58}",GB,1730232690
485,moroni,-11.7022,43.2551,299.12,79,5,"{'speed': 0.67, 'deg': 256, 'gust': 1.97}",KM,1730232692
486,kolonia,50.9333,6.95,287.57,90,75,"{'speed': 1.54, 'deg': 350}",DE,1730232695
487,ochakiv,46.6128,31.5498,284.95,58,44,"{'speed': 4.05, 'deg': 12, 'gust': 4.64}",UA,1730232696
488,alice springs,-23.7,133.8833,292.9,24,100,"{'speed': 2.06, 'deg': 330}",AU,1730232698
489,cherdyn',60.403,56.4787,274.14,92,100,"{'speed': 2.97, 'deg': 179, 'gust': 7.95}",RU,1730232700
490,steamboat springs,40.485,-106.8317,282.9,67,0,"{'speed': 5.66, 'deg': 90}",US,1730232420
491,mugia,43.1041,-9.2179,289.21,85,1,"{'speed': 10.94, 'deg': 46, 'gust': 16.4}",ES,1730232703
492,dabola,10.75,-11.1167,297.8,80,97,"{'speed': 0.52, 'deg': 229, 'gust': 0.46}",GN,1730232705
493,tofol,5.3248,163.0078,302.07,73,85,"{'speed': 4.43, 'deg': 139, 'gust': 4.62}",FM,1730232706
